text,label
r u here yet? i'm wearing blue shirt n black pants.,0
"just got part nottingham - 3 hrs 63miles. good thing i love my man so much, but only doing 40mph. hey ho",0
yeah you should. i think you can use your gt atm now to register. not sure but if there's anyway i can help let me know. but when you do be sure you are ready.,0
2mro i am not coming to gym machan. goodnight.,0
you can never do nothing,0
"alright we'll bring it to you, see you in like &lt;#&gt; mins",0
reckon need to be in town by eightish to walk from * carpark.,0
do u knw dis no. &lt;#&gt; ?,0
do you want a new nokia 3510i colour phone deliveredtomorrow? with 300 free minutes to any mobile + 100 free texts + free camcorder reply or call PHONE,1
po de :-):):-):-):-). no need job aha.,0
hi dear call me its urgnt. i don't know whats your problem. you don't want to work or if you have any other problem at least tell me. wating for your reply.,0
last chance 2 claim ur å£150 worth of discount vouchers-text yes to PHONE now!savamob-member offers mobile t cs PHONE. å£3.00 sub. 16 . remove txt x or stop,1
but pls dont play in others life.,0
k.k.this month kotees birthday know?,0
"i have 2 sleeping bags, 1 blanket and paper and phone details. anything else?",0
"ditto. and you won't have to worry about me saying anything to you anymore. like i said last night, you do whatever you want and i'll do the same. peace.",0
hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing,0
merry christmas to u too annie!,0
it's ok lar. u sleep early too... nite...,0
wait . i will msg after &lt;#&gt; min.,0
i thought slide is enough.,0
same. wana plan a trip sometme then,0
dai i downloaded but there is only exe file which i can only run that exe after installing.,0
"okay, good, no problem, and thanx!",0
"yeah there's quite a bit left, i'll swing by tomorrow when i get up",0
"when you get free, call me",0
aiyah ok wat as long as got improve can already wat...,0
freemsg hi baby wow just got a new cam moby. wanna c a hot pic? or fancy a chat?im w8in 4utxt / rply chat to PHONE hlp PHONE msg150p 2rcv,1
all day working day:)except saturday and sunday..,0
8007 free for 1st week! no1 nokia tone 4 ur mob every week just txt nokia to 8007 get txting and tell ur mates URL pobox PHONE w4 5wq norm 150p/tone 16+,1
my new years eve was ok. i went to a party with my boyfriend. who is this si then hey,0
"vikky, come around &lt;time&gt; ..",0
no de.am seeing in online shop so that i asked.,0
my computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full &lt;#&gt; /7,0
you are right though. i can't give you the space you want and need. this is really starting to become an issue. i was going to suggest setting a definite move out--if i'm still there-- after greece. but maybe you are ready and should do it now.,0
"yes but i dont care! i need you bad, princess!",0
"i'm nt goin, got somethin on, unless they meetin 4 dinner lor... haha, i wonder who will go tis time...",0
"party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more",0
im fine babes aint been up 2 much tho! saw scary movie yest its quite funny! want 2mrw afternoon? at town or mall or sumthin?xx,0
dear voucher holder have your next meal on us. use the following link on your pc 2 enjoy a 2 4 1 dining experienceURL,1
did you show him and wot did he say or could u not c him 4 dust?,0
make that 3! 4 fucks sake?! x,0
thanks. fills me with complete calm and reassurance!,0
"\hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? katexxx\""""",0
do not b late love mum,0
thats cool. i am a gentleman and will treat you with dignity and respect.,0
you are a great role model. you are giving so much and i really wish each day for a miracle but god as a reason for everything and i must say i wish i knew why but i dont. i've looked up to you since i was young and i still do. have a great day.,0
ok try to do week end course in coimbatore.,0
ok thanx...,0
pls give her prometazine syrup. 5mls then &lt;#&gt; mins later feed.,0
no messages on her phone. i'm holding it now,0
hmm. shall i bring a bottle of wine to keep us amused? just joking! i'll still bring a bottle. red or white? see you tomorrow,0
thing r good thanx got exams in march ive done no revision? is fran still with boyf? ive gotta interviw 4 exeter bit worried!x,0
i'll reach in ard 20 mins ok...,0
there the size of elephant tablets & u shove um up ur ass!!,0
delhi and chennai still silent.,0
me too baby! i promise to treat you well! i bet you will take good care of me...,0
"latest nokia mobile or ipod mp3 player +å£400 proze guaranteed! reply with: win to PHONE now! norcorp ltd.å£1,50/mtmsgrcvd18+",1
important message. this is a final contact attempt. you have important messages waiting out our customer claims dept. expires 13/4/04. call PHONE now!,1
ugh my leg hurts. musta overdid it on mon.,0
"\thinking of u ;) x\""""",0
what was she looking for?,0
"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care.",0
"i'm outside islands, head towards hard rock and you'll run into me",0
hows the champ just leaving glasgow!,0
dear reached railway. what happen to you,0
5p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys: zed PHONE profit 2 charity.,1
urgent! we are trying to contact u. todays draw shows that you have won a å£800 prize guaranteed. call PHONE from land line. claim a21. valid 12hrs only,1
private! your 2004 account statement for PHONE shows 786 unredeemed bonus points. to claim call PHONE identifier code: PHONE expires,1
lmao. take a pic and send it to me.,0
match started.india &lt;#&gt; for 2,0
does not operate after &lt;#&gt; or what,0
someonone you know is trying to contact you via our dating service! to find out who it could be call from your mobile or landline PHONE box334sk38ch,1
your unique user id is 1172. for removal send stop to PHONE customer services PHONE,1
im late tellmiss im on my way,0
still in customer place,0
yunny... i'm goin to be late,0
anything lar then ì_ not going home 4 dinner?,0
tell me again what your address is,0
"good stuff, will do.",0
"height of \oh shit....!!\"" situation: a guy throws a luv letter on a gal but falls on her brothers head whos a gay",0
there r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no,0
ya:)going for restaurant..,0
"yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!",0
ambrith..madurai..met u in arun dha marrge..remembr?,0
hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?,0
okay name ur price as long as its legal! wen can i pick them up? y u ave x ams xx,0
never y lei... i v lazy... got wat? dat day ì_ send me da url cant work one...,0
"thanx. yup we coming back on sun. finish dinner going back 2 hotel now. time flies, we're tog 4 exactly a mth today. hope we'll haf many more mths to come...",0
ok... the theory test? when are ì_ going to book? i think it's on 21 may. coz thought wanna go out with jiayin. but she isnt free,0
quite ok but a bit ex... u better go eat smth now else i'll feel guilty...,0
i have to take exam with march 3,0
jay says he'll put in &lt;#&gt;,0
ugh hopefully the asus ppl dont randomly do a reformat.,0
ok... u enjoy ur shows...,0
get ur 1st ringtone free now! reply to this msg with tone. gr8 top 20 tones to your phone every week just å£1.50 per wk 2 opt out send stop PHONE 16,1
"k i'm leaving soon, be there a little after 9",0
hi darlin i finish at 3 do u 1 2 pick me up or meet me? text back on this number luv kate xxx,0
so when you gonna get rimac access,0
good morning my dear........... have a great &amp; successful day.,0
so can collect ur laptop?,0
can come my room but cannot come my house cos my house still messy... haha...,0
i've been searching for the right words to thank you for this breather. i promise i wont take your help for granted and will fulfil my promise. you have been wonderful and a blessing at all times.,0
money i have won wining number 946 wot do i do next,1
this message is from a great doctor in india:-): 1) do not drink appy fizz. it contains cancer causing age,0
for real tho this sucks. i can't even cook my whole electricity is out. and i'm hungry.,0
"the house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel",0
you will recieve your tone within the next 24hrs. for terms and conditions please see channel u teletext pg 750,1
"love isn't a decision, it's a feeling. if we could decide who to love, then, life would be much simpler, but then less magical",0
yup. izzit still raining heavily cos i'm in e mrt i can't c outside.,0
from tomorrow onwards eve 6 to 3 work.,0
yup i've finished c ì_ there...,0
ah poop. looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,0
